Number,Transaction
20567,[05-Feb-14 10:16:11 AM] - Senators lines for next game are empty. Current rosters/lines are not erased.
20568,[05-Feb-14 10:16:11 AM] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
20569,[05-Feb-14 10:16:11 AM] - Pirates lines for next game are empty. Current rosters/lines are not erased.
20570,[05-Feb-14 10:16:11 AM] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
20571,[05-Feb-14 10:16:11 AM] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20572,[05-Feb-14 10:16:11 AM] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20573,[05-Feb-14 10:16:11 AM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
20574,[05-Feb-14 10:16:11 AM] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20575,[05-Feb-14 10:16:11 AM] - Bears lines for next game are empty. Current rosters/lines are not erased.
20576,<font color="Red">[05-Feb-14 10:16:11 AM] - Daniel Briere from Blue Jackets is back from Strained Back Injury.</font>
20577,<font color="Red">[05-Feb-14 10:16:11 AM] - Cody McLeod from Bruins is back from Right Foot Injury.</font>
20578,<font color="Red">[05-Feb-14 10:16:11 AM] - Scott Gomez from Canadiens is back from Exhaustion.</font>
20579,<font color="Red">[05-Feb-14 10:16:11 AM] - Vincent Lecavalier from Rangers is back from Right Hand Injury.</font>
20580,<font color="Red">[05-Feb-14 10:16:11 AM] - Richard Clune from Devils is back from Sports Hernia Injury.</font>
20581,<font color="Red">[05-Feb-14 10:16:11 AM] - Beau Bennett from Kings is back from Sprained Right Knee Injury.</font>
20582,[05-Feb-14 10:16:12 AM] - Current fund for Jets is under $0.
20583,[05-Feb-14 10:16:13 AM] - Maximum Pro Players Limit Reached for Blue Jackets!
20584,[05-Feb-14 10:16:14 AM] - Current fund for Canucks is under $0.
20585,<font color="#FF8000">[05-Feb-14 10:17:17 AM] - TRADE : From Avalanche to Bruins : Sam Jardine (P).</font>
20586,<font color="#FF8000">[05-Feb-14 10:17:17 AM] - TRADE : From Bruins to Avalanche : Blake Pietila (P).</font>
20587,<font color="#FF8000">[05-Feb-14 10:17:35 AM] - Paul Bissonnette was added to Bruins.</font>
20588,<font color="#FF8000">[05-Feb-14 10:17:36 AM] - TRADE : From Rangers to Bruins : Paul Bissonnette (57).</font>
20589,<font color="#FF8000">[05-Feb-14 10:17:36 AM] - TRADE : From Bruins to Rangers : $100-000- Y:2014-RND:7-ANH.</font>
20590,<font color="#FF8000">[05-Feb-14 10:18:05 AM] - Davis Drewiske was added to Bruins.</font>
20591,<font color="#FF8000">[05-Feb-14 10:18:05 AM] - Matt Donovan was added to Bruins.</font>
20592,<font color="#FF8000">[05-Feb-14 10:18:05 AM] - Jeff Petry was added to Oilers.</font>
20593,<font color="#FF8000">[05-Feb-14 10:18:06 AM] - TRADE : From Oilers to Bruins : Davis Drewiske (59)- Matt Donovan (57)- Tyler Motte (P)- Y:2014-RND:4-CAR.</font>
20594,<font color="#FF8000">[05-Feb-14 10:18:06 AM] - TRADE : From Bruins to Oilers : Jeff Petry (69).</font>
20595,[05-Feb-14 10:18:44 AM] - Current fund for Jets is under $0.
20596,[05-Feb-14 10:18:45 AM] - Maximum Pro Players Limit Reached for Blue Jackets!
20597,[05-Feb-14 10:18:46 AM] - Current fund for Canucks is under $0.
20598,[05-Feb-14 10:19:01 AM] - Rangers roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20599,<font color="Black">[05-Feb-14 10:19:17 AM] - Nathan Beaulieu of Rangers was sent to pro.</font>
20600,[05-Feb-14 10:23:17 AM] - Current fund for Jets is under $0.
20601,[05-Feb-14 10:23:18 AM] - Maximum Pro Players Limit Reached for Blue Jackets!
20602,[05-Feb-14 10:23:19 AM] - Current fund for Canucks is under $0.
20603,<font color="#0080C0">[06-Feb-14 9:48:50 AM] - Islanders show interest in Eric Boulton from waiver.</font>
20604,<font color="#0080C0">[06-Feb-14 9:49:09 AM] - Bruins sent Krys Barch to waiver.</font>
20605,[06-Feb-14 9:49:09 AM] - Krys Barch of Bruins was sent to farm.
20606,<font color="Black">[06-Feb-14 9:49:17 AM] - Davis Drewiske of Bruins was sent to pro.</font>
20607,<font color="Black">[06-Feb-14 9:49:17 AM] - Jason Akeson of Bruins was sent to pro.</font>
20608,<font color="Black">[06-Feb-14 9:49:18 AM] - Successfully loaded Bruins lines done with STHS Client - 2.2.3.3</font>
20609,[06-Feb-14 9:49:18 AM] - Adam Almquist of Hurricanes was sent to farm.
20610,<font color="Black">[06-Feb-14 9:49:18 AM] - Successfully loaded Hurricanes lines done with STHS Client - 2.2.3.3</font>
20611,<font color="Black">[06-Feb-14 9:49:19 AM] - Mark Mancari of Avalanche was sent to pro.</font>
20612,<font color="Black">[06-Feb-14 9:49:25 AM] - Successfully loaded Avalanche lines done with STHS Client - 2.2.3.3</font>
20613,<font color="Black">[06-Feb-14 9:49:25 AM] - Marcus Kruger of Wild was sent to pro.</font>
20614,<font color="Black">[06-Feb-14 9:49:25 AM] - Gustav Nyquist of Wild was sent to pro.</font>
20615,<font color="Black">[06-Feb-14 9:49:25 AM] - Successfully loaded Wild lines done with STHS Client - 2.2.3.3</font>
20616,[06-Feb-14 9:49:36 AM] - Blackhawks lines errors : Normal line # 3 C is empty.
Extra Forward #1 is empty.
Extra Forward #4 is empty.

20617,<font color="Black">[06-Feb-14 9:49:36 AM] - Auto Lines Partial Function has been run for Blackhawks.</font>
20618,[06-Feb-14 9:49:36 AM] - Canadiens roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20619,<font color="Black">[06-Feb-14 9:49:36 AM] - Auto Roster Partial Function has been run for Canadiens.</font>
20620,[06-Feb-14 9:49:36 AM] - Canadiens lines errors : Normal line # 1 LW is empty.
PP line 1 LW is empty.
LastMinOff line LW is empty.
LastMinDef line LW is empty.

20621,<font color="Black">[06-Feb-14 9:49:36 AM] - Auto Lines Partial Function has been run for Canadiens.</font>
20622,<font color="Red">[06-Feb-14 9:49:40 AM] - Game 657 - Patrick Eaves from Canadiens is injured  (Left Hand) and is out for 2 weeks.</font>
20623,<font color="Red">[06-Feb-14 9:49:40 AM] - Scott Gomez from Canadiens is injured from Exhaustion.</font>
20624,<font color="Red">[06-Feb-14 9:49:40 AM] - Game 659 - Marek Zidlicky from Avalanche is injured  (Right Foot) and is out for 2 weeks.</font>
20625,<font color="Red">[06-Feb-14 9:49:40 AM] - Game 659 - Korbinian Holzer from Avalanche is injured  (Strained Right Knee) and is out for 4 days.</font>
20626,<font color="Red">[06-Feb-14 9:49:40 AM] - Game 659 - Jason Pominville from Senators is injured  (Torn Right MCL) and is out for 3 weeks.</font>
20627,<font color="Maroon">[06-Feb-14 9:49:41 AM] - Game 726 - Aaron Johnson from Admirals suspended for 1 game(s)</font>
20628,[06-Feb-14 9:49:41 AM] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20629,[06-Feb-14 9:49:41 AM] - Checkers lines for next game are empty. Current rosters/lines are not erased.
20630,[06-Feb-14 9:49:41 AM] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
20631,[06-Feb-14 9:49:41 AM] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
20632,[06-Feb-14 9:49:41 AM] - Aeros lines for next game are empty. Current rosters/lines are not erased.
20633,[06-Feb-14 9:49:41 AM] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
20634,[06-Feb-14 9:49:41 AM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
20635,[06-Feb-14 9:49:41 AM] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
20636,[06-Feb-14 9:49:41 AM] - Whale lines for next game are empty. Current rosters/lines are not erased.
20637,[06-Feb-14 9:49:41 AM] - Senators lines for next game are empty. Current rosters/lines are not erased.
20638,[06-Feb-14 9:49:41 AM] - Senators lines for next game are empty. Current rosters/lines are not erased.
20639,[06-Feb-14 9:49:41 AM] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
20640,[06-Feb-14 9:49:41 AM] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20641,[06-Feb-14 9:49:41 AM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20642,[06-Feb-14 9:49:41 AM] - Marlies lines for next game are empty. Current rosters/lines are not erased.
20643,[06-Feb-14 9:49:41 AM] - Wolves lines for next game are empty. Current rosters/lines are not erased.
20644,[06-Feb-14 9:49:41 AM] - Bears lines for next game are empty. Current rosters/lines are not erased.
20645,<font color="#0080C0">[06-Feb-14 9:49:41 AM] - Islanders claimed Eric Boulton from waiver from Bruins for $100-000.00.</font>
20646,<font color="#FF8000">[06-Feb-14 9:49:41 AM] - Eric Boulton was added to Islanders.</font>
20647,<font color="Red">[06-Feb-14 9:49:41 AM] - Henrik Tallinder from Canadiens is back from Sports Hernia Injury.</font>
20648,<font color="Red">[06-Feb-14 9:49:41 AM] - Patrick Kane from Avalanche is back from Bruised Left Arm Injury.</font>
20649,<font color="Red">[06-Feb-14 9:49:41 AM] - Tomas Kopecky from Hurricanes is back from Bruised Left Arm Injury.</font>
20650,<font color="Red">[06-Feb-14 9:49:41 AM] - Korbinian Holzer from Avalanche is back from Strained Right Knee Injury.</font>
20651,[06-Feb-14 9:49:50 AM] - Current fund for Jets is under $0.
20652,[06-Feb-14 9:49:52 AM] - Maximum Pro Players Limit Reached for Blue Jackets!
20653,[06-Feb-14 9:49:53 AM] - Current fund for Canucks is under $0.
20654,<font color="#FF8000">[06-Feb-14 9:51:07 AM] - Steve Sullivan was added to Predators.</font>
20655,<font color="#FF8000">[06-Feb-14 9:51:07 AM] - Craig Adams was added to Predators.</font>
20656,<font color="#FF8000">[06-Feb-14 9:51:07 AM] - Colin Fraser was added to Rangers.</font>
20657,<font color="#FF8000">[06-Feb-14 9:51:08 AM] - TRADE : From Rangers to Predators : Steve Sullivan (65)- Craig Adams (64).</font>
20658,<font color="#FF8000">[06-Feb-14 9:51:08 AM] - TRADE : From Predators to Rangers : Colin Fraser (60)- Y:2014-RND:2-PHL- Y:2014-RND:7-NYR.</font>
20659,<font color="#FF8000">[06-Feb-14 9:51:22 AM] - Bryan Bickell was added to Bruins.</font>
20660,<font color="#FF8000">[06-Feb-14 9:51:23 AM] - TRADE : From Bruins to Devils : Freddie Hamilton (P).</font>
20661,<font color="#FF8000">[06-Feb-14 9:51:23 AM] - TRADE : From Devils to Bruins : Bryan Bickell (68).</font>
20662,[06-Feb-14 9:51:47 AM] - Current fund for Jets is under $0.
20663,[06-Feb-14 9:51:48 AM] - Maximum Pro Players Limit Reached for Blue Jackets!
20664,[06-Feb-14 9:51:49 AM] - Current fund for Canucks is under $0.
20665,<font color="Black">[07-Feb-14 10:29:53 AM] - Successfully loaded Ducks lines done with STHS Client - 2.2.3.3</font>
20666,[07-Feb-14 10:29:58 AM] - Jason Akeson of Bruins was sent to farm.
20667,<font color="Black">[07-Feb-14 10:29:58 AM] - Successfully loaded Bruins lines done with STHS Client - 2.2.3.3</font>
20668,<font color="Black">[07-Feb-14 10:29:58 AM] - Successfully loaded Oilers lines done with STHS Client - 2.2.3.3</font>
20669,<font color="Black">[07-Feb-14 10:29:59 AM] - Successfully loaded Predators lines done with STHS Client - 2.2.3.3</font>
20670,<font color="Black">[07-Feb-14 10:29:59 AM] - Successfully loaded Devils lines done with STHS Client - 2.2.3.3</font>
20671,<font color="Black">[07-Feb-14 10:30:00 AM] - Successfully loaded Coyotes lines done with STHS Client - 2.2.3.3</font>
20672,<font color="Black">[07-Feb-14 10:30:01 AM] - Zac Rinaldo of Blues was sent to pro.</font>
20673,<font color="Black">[07-Feb-14 10:30:01 AM] - Successfully loaded Blues lines done with STHS Client - 2.2.3.3</font>
20674,<font color="Black">[07-Feb-14 10:30:02 AM] - Devante Smith-Pelly of Sharks was sent to pro.</font>
20675,<font color="Black">[07-Feb-14 10:30:02 AM] - Successfully loaded Sharks lines done with STHS Client - 2.2.3.3</font>
20676,<font color="#0080C0">[07-Feb-14 10:30:03 AM] - Maple Leafs sent Zach Hamill to waiver.</font>
20677,[07-Feb-14 10:30:04 AM] - Zach Hamill of Maple Leafs was sent to farm.
20678,<font color="Black">[07-Feb-14 10:30:09 AM] - Successfully loaded Maple Leafs lines done with STHS Client - 2.2.3.3</font>
20679,[07-Feb-14 10:30:13 AM] - Kings roster errors : Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

20680,<font color="Black">[07-Feb-14 10:30:13 AM] - Auto Roster Partial Function has been run for Kings.</font>
20681,[07-Feb-14 10:30:13 AM] - Kings lines errors : Normal line # 3 LW is empty.
Normal line # 4 LW is empty.
Normal line # 4 Defense #4 is empty.
Unknown Player is used twice in Normal line #4
Extra Forward #0 is empty.
Extra Defense #0 is empty.
Extra Forward #2 is empty.
Extra Forward #3 is empty.
Extra Defense #3 is empty.
Extra Forward #5 is empty.
Unknown Player is used twice in Extra Forward Normal

20682,<font color="Black">[07-Feb-14 10:30:13 AM] - Auto Lines Partial Function has been run for Kings.</font>
20683,[07-Feb-14 10:30:13 AM] - Capitals roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20684,<font color="Black">[07-Feb-14 10:30:13 AM] - Auto Roster Partial Function has been run for Capitals.</font>
20685,<font color="Black">[07-Feb-14 10:30:13 AM] - Auto Lines Partial Function has been run for Capitals.</font>
20686,<font color="Red">[07-Feb-14 10:30:39 AM] - Game 660 - Paul Gaustad from Sabres is injured  (Sprained Left Knee) and is out for 3 months.</font>
20687,<font color="Red">[07-Feb-14 10:30:39 AM] - Game 660 - Sidney Crosby from Sabres is injured  (Sore Right Knee) and is out for 1 month.</font>
20688,<font color="Red">[07-Feb-14 10:30:39 AM] - Game 661 - Josh Gorges from Stars is injured  (Strained Right Knee) and is out for 6 days.</font>
20689,<font color="Red">[07-Feb-14 10:30:39 AM] - Game 661 - Zack Smith from Devils is injured  (Strained Right Knee) and is out for 2 days.</font>
20690,<font color="Red">[07-Feb-14 10:30:39 AM] - Game 663 - Patrick Sharp from Capitals is injured  (Right Eye) and is out for 3 weeks.</font>
20691,<font color="Red">[07-Feb-14 10:30:39 AM] - Game 664 - Travis Moen from Ducks is injured  (Sprained Right Ankle) and is out for 2 weeks.</font>
20692,[07-Feb-14 10:30:39 AM] - Jiri Tlusty from Ducks has scored a Hat Trick!
20693,<font color="Maroon">[07-Feb-14 10:30:40 AM] - Josh Bailey from Sharks completes suspension</font>
20694,<font color="Maroon">[07-Feb-14 10:30:40 AM] - Aaron Johnson from Admirals completes suspension</font>
20695,[07-Feb-14 10:30:40 AM] - Ducks lines for next game are empty. Current rosters/lines are not erased.
20696,[07-Feb-14 10:30:40 AM] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
20697,[07-Feb-14 10:30:40 AM] - Griffins lines for next game are empty. Current rosters/lines are not erased.
20698,[07-Feb-14 10:30:40 AM] - Rampage lines for next game are empty. Current rosters/lines are not erased.
20699,[07-Feb-14 10:30:40 AM] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
20700,[07-Feb-14 10:30:40 AM] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
20701,[07-Feb-14 10:30:40 AM] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
20702,[07-Feb-14 10:30:40 AM] - Pirates lines for next game are empty. Current rosters/lines are not erased.
20703,[07-Feb-14 10:30:40 AM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
20704,[07-Feb-14 10:30:40 AM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20705,[07-Feb-14 10:30:40 AM] - Capitals lines for next game are empty. Current rosters/lines are not erased.
20706,<font color="#0080C0">[07-Feb-14 10:30:40 AM] - Krys Barch was not claimed from waiver and was sent to farm.</font>
20707,<font color="Red">[07-Feb-14 10:30:40 AM] - Brian Gionta from Flyers is back from Torn Right MCL Injury.</font>
20708,<font color="Red">[07-Feb-14 10:30:40 AM] - Josh Gorges from Stars is back from Strained Right Knee Injury.</font>
20709,<font color="Red">[07-Feb-14 10:30:40 AM] - Scott Gomez from Canadiens is back from Exhaustion.</font>
20710,<font color="Red">[07-Feb-14 10:30:40 AM] - Gregory Campbell from Maple Leafs is back from Bruised Left Leg Injury.</font>
20711,<font color="Red">[07-Feb-14 10:30:40 AM] - Zack Smith from Devils is back from Strained Right Knee Injury.</font>
20712,[07-Feb-14 10:30:42 AM] - Maple Leafs are expected to be over the salary cap by $61-667!
20713,[07-Feb-14 10:30:44 AM] - Current fund for Jets is under $0.
20714,[07-Feb-14 10:30:48 AM] - Maximum Pro Players Limit Reached for Blue Jackets!
20715,[07-Feb-14 10:30:50 AM] - Maple Leafs are expected to be over the salary cap by $61-667!
20716,[07-Feb-14 10:30:51 AM] - Current fund for Canucks is under $0.
20717,[07-Feb-14 10:32:24 AM] - Maple Leafs are expected to be over the salary cap by $61-667!
20718,[07-Feb-14 10:32:25 AM] - Maple Leafs are expected to be over the salary cap by $61-667!
20719,[07-Feb-14 10:32:25 AM] - Maple Leafs are expected to be over the salary cap by $61-667!
20720,[07-Feb-14 10:32:36 AM] - Maple Leafs are expected to be over the salary cap by $61-667!
20721,[07-Feb-14 10:32:43 AM] - Maple Leafs are expected to be over the salary cap by $61-667!
20722,[07-Feb-14 10:32:43 AM] - Current fund for Jets is under $0.
20723,[07-Feb-14 10:32:44 AM] - Maximum Pro Players Limit Reached for Blue Jackets!
20724,[07-Feb-14 10:32:45 AM] - Maple Leafs are expected to be over the salary cap by $61-667!
20725,[07-Feb-14 10:32:45 AM] - Current fund for Canucks is under $0.
20726,<font color="#0080C0">[10-Feb-14 8:08:04 PM] - Coyotes show interest in Zach Hamill from waiver.</font>
20727,<font color="#0080C0">[10-Feb-14 8:08:09 PM] - Avalanche cannot claim Zach Hamill from waiver because Coyotes has already claimed him and has priority.</font>
20728,<font color="Black">[10-Feb-14 8:08:40 PM] - Emerson Etem of Ducks was sent to pro.</font>
20729,<font color="Black">[10-Feb-14 8:08:40 PM] - Successfully loaded Ducks lines done with STHS Client - 2.2.3.3</font>
20730,<font color="Black">[10-Feb-14 8:08:41 PM] - Jeremy Morin of Sabres was sent to pro.</font>
20731,<font color="Black">[10-Feb-14 8:08:41 PM] - Paul Byron of Sabres was sent to pro.</font>
20732,<font color="#0080C0">[10-Feb-14 8:08:44 PM] - Sabres sent Eriah Hayes to waiver.</font>
20733,[10-Feb-14 8:08:45 PM] - Eriah Hayes of Sabres was sent to farm.
20734,<font color="Black">[10-Feb-14 8:08:52 PM] - Successfully loaded Sabres lines done with STHS Client - 2.2.3.3</font>
20735,<font color="Black">[10-Feb-14 8:08:58 PM] - Successfully loaded Avalanche lines done with STHS Client - 2.2.3.3</font>
20736,<font color="#0080C0">[10-Feb-14 8:09:00 PM] - Islanders sent John-Michael Liles to waiver.</font>
20737,[10-Feb-14 8:09:01 PM] - John-Michael Liles of Islanders was sent to farm.
20738,<font color="Black">[10-Feb-14 8:09:07 PM] - Successfully loaded Islanders lines done with STHS Client - 2.2.3.3</font>
20739,<font color="Black">[10-Feb-14 8:09:07 PM] - Cody Bass of Penguins was sent to pro.</font>
20740,<font color="Black">[10-Feb-14 8:09:07 PM] - Jamie Devane of Penguins was sent to pro.</font>
20741,<font color="Black">[10-Feb-14 8:09:07 PM] - Tanner Pearson of Penguins was sent to pro.</font>
20742,<font color="Black">[10-Feb-14 8:09:07 PM] - Successfully loaded Penguins lines done with STHS Client - 2.2.3.3</font>
20743,[10-Feb-14 8:09:07 PM] - Devante Smith-Pelly of Sharks was sent to farm.
20744,<font color="Black">[10-Feb-14 8:09:07 PM] - Successfully loaded Sharks lines done with STHS Client - 2.2.3.3</font>
20745,[10-Feb-14 8:09:18 PM] - Maple Leafs are expected to be over the salary cap by $61-667!
20746,[10-Feb-14 8:09:19 PM] - Maple Leafs are expected to be over the salary cap by $61-667!
20747,[10-Feb-14 8:09:19 PM] - Maple Leafs are expected to be over the salary cap by $61-667!
20748,<font color="#0080C0">[10-Feb-14 8:10:03 PM] - John-Michael Liles was removed from waiver.</font>
20749,<font color="#0080C0">[10-Feb-14 8:10:06 PM] - Eriah Hayes was removed from waiver.</font>
20750,<font color="Black">[10-Feb-14 8:10:19 PM] - John-Michael Liles of Islanders was sent to pro.</font>
20751,[10-Feb-14 8:18:03 PM] - Kyle Clifford of Maple Leafs was sent to farm.
20752,<font color="Black">[10-Feb-14 8:18:08 PM] - Successfully loaded Maple Leafs lines done with STHS Client - 2.2.3.3</font>
20753,[10-Feb-14 8:18:25 PM] - Blue Jackets roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

20754,<font color="Black">[10-Feb-14 8:18:25 PM] - Auto Roster Partial Function has been run for Blue Jackets.</font>
20755,[10-Feb-14 8:18:25 PM] - Blue Jackets roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

20756,[10-Feb-14 8:18:25 PM] - Stars roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20757,<font color="Black">[10-Feb-14 8:18:25 PM] - Auto Roster Partial Function has been run for Stars.</font>
20758,[10-Feb-14 8:18:25 PM] - Stars lines errors : Normal line # 1 Defense #1 is empty.
Normal line # 4 Defense #4 is empty.
4 vs 4 line 1 Defense #1 is empty.
PK line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
LastMinDef line Defense #3 is empty.

20759,<font color="Black">[10-Feb-14 8:18:25 PM] - Auto Lines Partial Function has been run for Stars.</font>
20760,[10-Feb-14 8:18:25 PM] - Rangers roster errors : Too many Players available in Pro Team! 19 Dressed. Maximum is 18.
Some errors will be automatically fixed.

20761,<font color="Black">[10-Feb-14 8:18:25 PM] - Auto Roster Partial Function has been run for Rangers.</font>
20762,<font color="Black">[10-Feb-14 8:18:25 PM] - Auto Lines Partial Function has been run for Rangers.</font>
20763,[10-Feb-14 8:18:25 PM] - Capitals roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20764,<font color="Black">[10-Feb-14 8:18:25 PM] - Auto Roster Partial Function has been run for Capitals.</font>
20765,<font color="Black">[10-Feb-14 8:18:25 PM] - Auto Lines Partial Function has been run for Capitals.</font>
20766,[10-Feb-14 8:18:38 PM] - Maximum Pro Players Limit Reached for Blue Jackets!
20767,[10-Feb-14 8:18:39 PM] - Blue Jackets roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

20768,[10-Feb-14 8:18:49 PM] - Derek Grant of Blue Jackets was sent to farm.
20769,[10-Feb-14 8:19:17 PM] - Nathan Beaulieu of Rangers was sent to farm.
20770,<font color="Black">[10-Feb-14 8:20:19 PM] - Nathan Beaulieu of Rangers was sent to pro.</font>
20771,[10-Feb-14 8:23:21 PM] - Blue Jackets lines errors : Normal line # 2 LW is empty.
Normal line # 3 Defense #3 is empty.
PP line 2 LW is empty.
Extra Defense #2 is empty.
Extra Defense #5 is empty.

20772,<font color="Black">[10-Feb-14 8:23:21 PM] - Auto Lines Partial Function has been run for Blue Jackets.</font>
20773,<font color="Red">[10-Feb-14 8:23:32 PM] - Game 669 - Carter Hutton from Rangers is injured  (Bruised Right Foot) and is out for 1 week.</font>
20774,<font color="Red">[10-Feb-14 8:23:32 PM] - Game 671 - Douglas Murray from Blue Jackets is injured  (Bruised Left Arm) and is out for 2 months.</font>
20775,[10-Feb-14 8:23:33 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20776,[10-Feb-14 8:23:33 PM] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
20777,[10-Feb-14 8:23:33 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased.
20778,[10-Feb-14 8:23:33 PM] - Blue Jackets lines for next game are empty. Current rosters/lines are not erased.
20779,[10-Feb-14 8:23:33 PM] - Stars lines for next game are empty. Current rosters/lines are not erased.
20780,[10-Feb-14 8:23:33 PM] - Stars lines for next game are empty. Current rosters/lines are not erased.
20781,[10-Feb-14 8:23:33 PM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
20782,[10-Feb-14 8:23:33 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
20783,[10-Feb-14 8:23:33 PM] - Penguins lines for next game are empty. Current rosters/lines are not erased.
20784,[10-Feb-14 8:23:33 PM] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20785,[10-Feb-14 8:23:33 PM] - Capitals lines for next game are empty. Current rosters/lines are not erased.
20786,<font color="#0080C0">[10-Feb-14 8:23:33 PM] - Coyotes claimed Zach Hamill from waiver from Maple Leafs for $100-000.00.</font>
20787,<font color="#FF8000">[10-Feb-14 8:23:33 PM] - Zach Hamill was added to Coyotes.</font>
20788,<font color="Red">[10-Feb-14 8:23:33 PM] - Derek MacKenzie from Penguins is back from Left Leg Injury.</font>
20789,<font color="Red">[10-Feb-14 8:23:33 PM] - Manny Malhotra from Bruins is back from Right Leg Injury.</font>
20790,<font color="Red">[10-Feb-14 8:23:33 PM] - Mike Santorelli from Coyotes is back from Left Hand Injury.</font>
20791,[10-Feb-14 8:23:34 PM] - Current fund for Jets is under $0.
20792,[10-Feb-14 8:23:36 PM] - Maximum Pro Players Limit Reached for Penguins!
20793,[10-Feb-14 8:23:36 PM] - Current fund for Canucks is under $0.
20794,<font color="#FF8000">[10-Feb-14 8:24:49 PM] - Corey Potter was added to Islanders.</font>
20795,<font color="#FF8000">[10-Feb-14 8:24:50 PM] - TRADE : From Islanders to Rangers : Y:2014-RND:3-NJD.</font>
20796,<font color="#FF8000">[10-Feb-14 8:24:50 PM] - TRADE : From Rangers to Islanders : Corey Potter (62).</font>
20797,[10-Feb-14 8:24:51 PM] - Maximum Pro Players Limit Reached for Islanders!
20798,<font color="#FF8000">[10-Feb-14 8:25:21 PM] - TRADE : From Blackhawks to Rangers : Y:2015-RND:1-NYR.</font>
20799,<font color="#FF8000">[10-Feb-14 8:25:21 PM] - TRADE : From Rangers to Blackhawks : Y:2015-RND:1-OTT- Y:2014-RND:2-PHL.</font>
20800,<font color="#FF8000">[10-Feb-14 8:25:49 PM] - Manny Malhotra was added to Sabres.</font>
20801,<font color="#FF8000">[10-Feb-14 8:25:50 PM] - TRADE : From Bruins to Sabres : Manny Malhotra (60).</font>
20802,<font color="#FF8000">[10-Feb-14 8:25:50 PM] - TRADE : From Sabres to Bruins : Y:2014-RND:6-DAL.</font>
20803,<font color="#FF8000">[10-Feb-14 8:26:19 PM] - Tobias Enstrom was added to Hurricanes.</font>
20804,<font color="#FF8000">[10-Feb-14 8:26:19 PM] - Matt Halischuk was added to Hurricanes.</font>
20805,<font color="#FF8000">[10-Feb-14 8:26:19 PM] - Willie Mitchell was added to Penguins.</font>
20806,<font color="#FF8000">[10-Feb-14 8:26:19 PM] - Jamie McBain was added to Penguins.</font>
20807,<font color="#FF8000">[10-Feb-14 8:26:20 PM] - TRADE : From Penguins to Hurricanes : Tobias Enstrom (67)- Matt Halischuk (62).</font>
20808,<font color="#FF8000">[10-Feb-14 8:26:20 PM] - TRADE : From Hurricanes to Penguins : Willie Mitchell (68)- Jamie McBain (62).</font>
20809,[10-Feb-14 8:26:21 PM] - Maximum Pro Players Limit Reached for Penguins!
20810,<font color="#FF8000">[10-Feb-14 8:27:16 PM] - Douglas Murray was added to Lightning.</font>
20811,<font color="#FF8000">[10-Feb-14 8:27:16 PM] - Brent Burns was added to Lightning.</font>
20812,<font color="#FF8000">[10-Feb-14 8:27:16 PM] - Chris Mueller was added to Lightning.</font>
20813,<font color="#FF8000">[10-Feb-14 8:27:16 PM] - Daniel Alfredsson was added to Blue Jackets.</font>
